"";"gradyear";"gender";"age";"friends";"basketball";"football";"soccer";"softball";"volleyball";"swimming";"cheerleading";"baseball";"tennis";"sports";"cute";"sex";"sexy";"hot";"kissed";"dance";"band";"marching";"music";"rock";"god";"church";"jesus";"bible";"hair";"dress";"blonde";"mall";"shopping";"clothes";"hollister";"abercrombie";"die";"death";"drunk";"drugs"
"7615";2006;"M";"";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7616";2006;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7617";2009;"F";"16.214";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
"7618";2009;"M";"16.246";7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"7619";2008;NA;"";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"7620";2006;"F";"18.565";33;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7621";2008;"F";"17.342";0;0;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"7622";2009;"F";"16.011";2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"7623";2006;"F";"";55;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7624";2009;"F";"15.907";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7625";2006;"F";"19.031";4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"7626";2009;"M";"";15;0;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;0;0
"7627";2009;"F";"15.666";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7628";2008;"F";"16.405";20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7629";2006;"M";"17.96";51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7630";2008;"F";"16.641";6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7631";2007;NA;"18.617";5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"7632";2009;"F";"15.721";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7633";2006;"M";"18.675";80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7634";2006;"F";"18.278";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"7635";2008;"F";"17.388";53;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0
"7636";2007;"F";"17.73";55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7637";2007;"F";"17.908";173;1;1;1;0;2;0;1;1;0;0;0;0;4;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
"7638";2009;"F";"16.734";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7639";2007;"F";"18.5";18;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7640";2008;"F";"";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7641";2009;"F";"16.06";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7642";2008;"F";"16.778";111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7643";2009;"F";"16.86";11;2;2;2;0;0;0;1;3;0;0;2;3;1;0;0;0;0;0;1;4;0;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0
"7644";2008;"F";"16.553";29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"7645";2007;"F";"17.396";12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"7646";2009;"F";"15.614";50;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;4;1;0;1;0;1;0;0
"7647";2007;"F";"18.324";145;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"7648";2009;NA;"";75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7649";2006;"F";"18.62";0;2;2;0;0;0;0;1;0;0;0;3;2;0;0;1;2;1;0;3;1;0;1;0;0;3;2;0;0;0;1;0;0;0;1;0;0
"7650";2009;"F";"";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"7651";2008;"F";"16.266";3;0;1;2;5;0;0;0;0;0;0;0;0;2;0;0;3;0;0;1;0;0;0;2;0;0;0;0;0;1;0;1;1;0;0;0;0
"7652";2006;"F";"18.472";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7653";2008;"M";"16.69";57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"7654";2006;"F";"5.451";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"7655";2009;"F";"15.822";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7656";2009;"M";"16.392";21;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7657";2006;"F";"18.576";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7658";2007;"F";"17.437";74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7659";2009;"F";"15.499";46;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7660";2008;"F";"16.569";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7661";2009;"M";"14.962";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7662";2006;"F";"18.834";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7663";2006;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
"7664";2009;"F";"15.904";10;1;0;0;1;0;0;0;1;0;0;0;0;1;2;2;7;0;0;7;4;0;0;0;0;5;1;0;3;2;2;1;1;1;1;1;1
"7665";2007;"M";"17.862";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"7666";2009;"F";"16.06";48;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7667";2008;"F";"16.293";61;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0
"7668";2008;"F";"16.854";33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;2;0;0;0;0;0;0;0;0
"7669";2008;"F";"16.531";73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7670";2008;"F";"16.583";60;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"7671";2007;"F";"17.665";70;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7672";2008;"F";"17.103";24;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7673";2009;"M";"";0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7674";2009;"F";"15.239";34;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0
"7675";2006;"F";"19.483";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7676";2008;"F";"";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7677";2009;"F";"15.529";154;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7678";2009;"F";"15.551";48;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0
"7679";2008;NA;"16.257";102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0
"7680";2006;"M";"18.897";9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
"7681";2008;"F";"16.635";128;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7682";2009;"F";"16.093";38;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"7683";2008;"F";"16.589";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"7684";2008;"F";"89.243";4;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;3;1;0;0;0;2;3;2;0;2;0;1;0;0;0;0;0;0;0;0;0
"7685";2006;"F";"13.027";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;3;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0
"7686";2007;"M";"17.908";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"7687";2008;"F";"17.821";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7688";2008;"M";"16.323";17;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7689";2007;"F";"";37;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"7690";2008;"M";"17.443";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;3;0;1;0;1;2;0;0;0
"7691";2009;"F";"";15;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;2;1;1;0;1;0
"7692";2008;"M";"16.83";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7693";2008;NA;"";62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7694";2007;"F";"18.891";33;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"7695";2008;"F";"16.517";19;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0
"7696";2009;NA;"";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7697";2006;"F";"18.155";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"7698";2007;"M";"18.511";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7699";2006;"M";"18.765";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
"7700";2008;"F";"";48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7701";2006;"F";"18.483";53;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7702";2008;"F";"";157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7703";2008;"F";"";58;0;2;0;2;0;0;2;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"7704";2007;"M";"17.985";31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
"7705";2009;"F";"15.921";7;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0
"7706";2009;"F";"15.817";31;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"7707";2007;"F";"17.733";3;1;0;0;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;3;0;0;0;0;0;1;0;0;2;1;0;0;0;3;0;0;0
"7708";2008;"F";"17.615";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0
"7709";2009;"F";"16.156";85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0
"7710";2007;"F";"17.552";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0
"7711";2006;"F";"18.798";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7712";2009;"F";"15.915";130;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
"7713";2009;"M";"15.718";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"7714";2007;"M";"18.136";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3
"7715";2009;"F";"15.548";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"7716";2009;"F";"5.815";68;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;5;1;0;1;0;0;1;1;0;0;0;0;0;0;0
"7717";2009;"F";"15.332";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7718";2006;"M";"18.171";20;4;2;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7719";2007;"F";"17.593";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7720";2007;"M";"18.385";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7721";2006;"M";"18.401";1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7722";2008;"F";"17.112";23;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
"7723";2007;"F";"17.708";26;0;0;0;0;0;0;0;0;1;0;0;12;0;0;2;0;0;0;2;2;2;1;1;0;0;0;0;0;0;0;0;0;2;1;3;0
"7724";2006;"M";"18.188";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7725";2007;"F";"17.358";21;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"7726";2007;"F";"";32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"7727";2009;"F";"16.307";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7728";2008;"F";"16.632";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7729";2007;"F";"17.873";64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
"7730";2007;"F";"17.415";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"7731";2006;"F";"18.401";5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"7732";2006;"F";"18.746";10;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"7733";2009;"F";"15.671";57;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;7;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"7734";2007;"F";"17.484";4;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
"7735";2008;"F";"17.399";78;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7736";2007;"F";"18.894";23;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7737";2006;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7738";2009;"F";"";0;0;0;0;0;2;0;0;0;0;0;3;1;0;1;0;1;0;0;3;0;1;2;0;0;0;0;0;0;3;1;0;0;1;0;0;0
"7739";2008;"F";"16.964";40;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7740";2007;"F";"17.615";121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
"7741";2007;"F";"17.191";2;0;1;0;0;0;1;0;1;0;1;3;0;0;3;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0
"7742";2008;"F";"17.177";0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;2;2;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1
"7743";2009;"F";"15.849";4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0
"7744";2008;"M";"";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7745";2008;NA;"16.471";38;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7746";2007;"M";"17.949";61;1;0;0;0;0;0;0;0;6;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7747";2007;"M";"18.067";53;1;4;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
"7748";2006;"F";"19.995";2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7749";2009;"F";"16.005";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0
"7750";2009;"F";"15.307";12;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"7751";2008;"F";"16.542";9;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;6;0;0;1;0;0;1;0;2;0;0;0;0;0;0
"7752";2007;"F";"17.257";44;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;1
"7753";2008;"F";"16.011";4;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"7754";2009;"F";"";93;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;12;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"7755";2006;"F";"18.01";9;0;1;0;0;0;1;0;0;0;1;3;0;0;0;1;0;0;0;3;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1
"7756";2006;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7757";2008;"F";"16.381";41;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7758";2006;"F";"18.839";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
"7759";2006;"F";"19.499";59;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0
"7760";2008;"M";"17.01";4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7761";2007;"F";"17.843";43;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"7762";2008;"F";"16.561";26;2;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;1;1;0;0
"7763";2006;"M";"19.682";33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7764";2009;"F";"15.159";28;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0
"7765";2007;"F";"17.473";69;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"7766";2006;"M";"18.864";0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"7767";2008;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7768";2009;"F";"15.704";6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"7769";2006;"F";"18.327";64;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7770";2009;"M";"15.937";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
